time,step,loss,examples/sec,sec/batch
2016-11-28T18:22:39.292854,980,2.71,772.3,0.166
2016-11-28T18:22:40.907284,990,2.65,794.9,0.161
2016-11-28T18:22:42.536619,1000,2.55,765.1,0.167
2016-11-28T18:22:44.750701,1010,2.45,820.9,0.156
2016-11-28T18:22:46.337982,1020,2.45,794.9,0.161
2016-11-28T18:22:47.924202,1030,2.34,830.8,0.154
2016-11-28T18:22:49.509333,1040,2.53,789.5,0.162
2016-11-28T18:22:51.130413,1050,2.36,798.6,0.160
2016-11-28T18:22:52.751462,1060,2.31,797.5,0.161
2016-11-28T18:22:54.356304,1070,2.51,777.0,0.165
2016-11-28T18:22:55.976854,1080,2.42,807.2,0.159
2016-11-28T18:22:57.597104,1090,2.35,821.3,0.156
2016-11-28T18:22:59.222678,1100,2.45,806.1,0.159
2016-11-28T18:23:01.047757,1110,2.37,796.1,0.161
2016-11-28T18:23:02.673547,1120,2.31,777.2,0.165
2016-11-28T18:23:04.295348,1130,2.27,768.5,0.167
2016-11-28T18:23:05.920735,1140,2.22,767.5,0.167
2016-11-28T18:23:07.536212,1150,2.20,802.1,0.160
2016-11-28T18:23:09.149873,1160,2.31,776.3,0.165
2016-11-28T18:23:10.769890,1170,2.21,799.2,0.160
2016-11-28T18:23:12.387920,1180,2.24,806.5,0.159
2016-11-28T18:23:14.006942,1190,2.49,799.4,0.160
2016-11-28T18:23:15.633435,1200,2.26,773.5,0.165
2016-11-28T18:23:17.468115,1210,2.19,781.9,0.164
2016-11-28T18:23:19.092014,1220,2.35,769.7,0.166
2016-11-28T18:23:20.704313,1230,2.62,793.1,0.161
2016-11-28T18:23:22.319894,1240,2.37,809.1,0.158
2016-11-28T18:23:23.931884,1250,2.03,822.2,0.156
2016-11-28T18:23:25.557178,1260,2.05,768.9,0.166
2016-11-28T18:23:27.178091,1270,2.12,773.8,0.165
2016-11-28T18:23:28.792914,1280,2.30,788.5,0.162
2016-11-28T18:23:30.422288,1290,1.98,779.4,0.164
2016-11-28T18:23:32.053590,1300,2.15,788.6,0.162
2016-11-28T18:23:33.831861,1310,2.01,828.8,0.154
2016-11-28T18:23:35.404961,1320,2.14,808.1,0.158
2016-11-28T18:23:36.978447,1330,2.10,781.5,0.164
2016-11-28T18:23:38.570029,1340,2.21,784.0,0.163
2016-11-28T18:23:40.177958,1350,1.98,774.1,0.165
2016-11-28T18:23:41.817691,1360,2.06,787.3,0.163
2016-11-28T18:23:43.436424,1370,2.05,803.3,0.159
2016-11-28T18:23:45.057489,1380,2.16,797.8,0.160
2016-11-28T18:23:46.685067,1390,1.96,754.2,0.170
2016-11-28T18:23:48.296212,1400,2.02,793.0,0.161
2016-11-28T18:23:50.123383,1410,2.00,776.0,0.165
2016-11-28T18:23:51.752119,1420,1.88,785.6,0.163
2016-11-28T18:23:53.363325,1430,2.02,803.5,0.159
2016-11-28T18:23:54.987122,1440,2.02,779.1,0.164
2016-11-28T18:23:56.605321,1450,2.04,787.9,0.162
2016-11-28T18:23:58.239091,1460,2.28,776.5,0.165
2016-11-28T18:23:59.852533,1470,2.00,804.9,0.159
2016-11-28T18:24:01.480153,1480,1.99,754.5,0.170
2016-11-28T18:24:03.090376,1490,1.95,805.2,0.159
2016-11-28T18:24:04.718587,1500,1.86,813.7,0.157
2016-11-28T18:24:06.554057,1510,2.24,811.1,0.158
2016-11-28T18:24:08.175869,1520,2.43,783.8,0.163
2016-11-28T18:24:09.790662,1530,1.86,801.4,0.160
2016-11-28T18:24:11.419330,1540,1.78,776.3,0.165
2016-11-28T18:24:13.039344,1550,1.92,760.8,0.168
2016-11-28T18:24:14.653654,1560,1.98,805.5,0.159
2016-11-28T18:24:16.276268,1570,2.02,808.5,0.158
2016-11-28T18:24:17.893153,1580,1.78,779.0,0.164
2016-11-28T18:24:19.497013,1590,1.93,818.2,0.156
2016-11-28T18:24:21.114469,1600,2.20,781.5,0.164
2016-11-28T18:24:22.939437,1610,1.87,790.1,0.162
2016-11-28T18:24:24.553510,1620,1.95,795.0,0.161
2016-11-28T18:24:26.182448,1630,1.84,766.2,0.167
2016-11-28T18:24:27.797648,1640,1.78,780.1,0.164
2016-11-28T18:24:29.419710,1650,1.83,802.2,0.160
2016-11-28T18:24:31.042801,1660,1.88,755.2,0.170
2016-11-28T18:24:32.664268,1670,1.74,775.7,0.165
2016-11-28T18:24:34.292960,1680,1.85,737.6,0.174
2016-11-28T18:24:35.902565,1690,1.69,779.2,0.164
2016-11-28T18:24:37.522470,1700,1.96,754.9,0.170
2016-11-28T18:24:39.332730,1710,1.95,799.9,0.160
2016-11-28T18:24:40.952664,1720,1.84,780.3,0.164
2016-11-28T18:24:42.569298,1730,1.75,806.4,0.159
2016-11-28T18:24:44.183292,1740,1.81,788.0,0.162
2016-11-28T18:24:45.807492,1750,1.81,794.8,0.161
2016-11-28T18:24:47.421933,1760,1.76,782.4,0.164
2016-11-28T18:24:49.042958,1770,1.79,797.2,0.161
2016-11-28T18:24:50.671726,1780,1.73,811.0,0.158
2016-11-28T18:24:52.286122,1790,1.78,805.9,0.159
2016-11-28T18:24:53.899399,1800,1.71,765.7,0.167
2016-11-28T18:24:55.722809,1810,1.92,807.0,0.159
2016-11-28T18:24:57.339923,1820,1.69,810.8,0.158
2016-11-28T18:24:58.960783,1830,1.91,808.8,0.158
2016-11-28T18:25:00.576131,1840,1.71,794.6,0.161
2016-11-28T18:25:02.196350,1850,1.89,788.2,0.162
2016-11-28T18:25:03.821651,1860,1.78,768.0,0.167
2016-11-28T18:25:05.447357,1870,1.62,757.0,0.169
2016-11-28T18:25:07.075440,1880,1.79,780.2,0.164
2016-11-28T18:25:08.701327,1890,1.70,760.5,0.168
2016-11-28T18:25:10.324589,1900,1.92,761.6,0.168
2016-11-28T18:25:12.114601,1910,1.63,800.5,0.160
2016-11-28T18:25:13.689112,1920,1.72,842.6,0.152
2016-11-28T18:25:15.270608,1930,1.74,832.6,0.154
2016-11-28T18:25:16.899337,1940,1.86,758.7,0.169
2016-11-28T18:25:18.509554,1950,1.66,779.9,0.164
2016-11-28T18:25:20.137683,1960,1.60,793.6,0.161
2016-11-28T18:25:21.755280,1970,1.55,771.7,0.166
2016-11-28T18:25:23.367712,1980,2.01,809.3,0.158
2016-11-28T18:25:24.984235,1990,1.67,810.4,0.158
2016-11-28T18:25:26.603826,2000,1.58,801.7,0.160
2016-11-28T18:25:28.784162,2010,1.66,836.2,0.153
2016-11-28T18:25:30.351325,2020,1.79,829.0,0.154
2016-11-28T18:25:31.928670,2030,1.55,795.7,0.161
2016-11-28T18:25:33.492903,2040,1.61,841.0,0.152
2016-11-28T18:25:35.062334,2050,1.61,789.4,0.162
2016-11-28T18:25:36.624471,2060,1.56,799.0,0.160
2016-11-28T18:25:38.203897,2070,1.62,855.9,0.150
2016-11-28T18:25:39.778907,2080,1.56,811.9,0.158
2016-11-28T18:25:41.345301,2090,1.81,823.0,0.156
2016-11-28T18:25:42.909954,2100,1.92,824.5,0.155
2016-11-28T18:25:44.681235,2110,1.75,802.1,0.160
2016-11-28T18:25:46.243406,2120,1.65,839.4,0.152
2016-11-28T18:25:47.815304,2130,1.51,799.7,0.160
2016-11-28T18:25:49.385959,2140,1.46,825.9,0.155
2016-11-28T18:25:50.951317,2150,1.56,795.5,0.161
2016-11-28T18:25:52.507865,2160,1.69,837.9,0.153
2016-11-28T18:25:54.067851,2170,1.57,812.2,0.158
2016-11-28T18:25:55.628573,2180,1.62,845.3,0.151
2016-11-28T18:25:57.199379,2190,1.70,834.9,0.153
2016-11-28T18:25:58.771013,2200,1.62,811.4,0.158
2016-11-28T18:26:00.536656,2210,1.62,804.4,0.159
2016-11-28T18:26:02.113051,2220,1.55,788.8,0.162
2016-11-28T18:26:03.694439,2230,1.58,781.4,0.164
2016-11-28T18:26:05.318124,2240,1.50,802.5,0.159
2016-11-28T18:26:06.924474,2250,1.63,788.2,0.162
2016-11-28T18:26:08.540737,2260,1.57,811.9,0.158
2016-11-28T18:26:10.165220,2270,1.44,790.2,0.162
2016-11-28T18:26:11.786948,2280,1.62,796.7,0.161
2016-11-28T18:26:13.403639,2290,1.58,825.0,0.155
2016-11-28T18:26:15.015845,2300,1.56,791.3,0.162
2016-11-28T18:26:16.804018,2310,1.74,802.6,0.159
2016-11-28T18:26:18.374304,2320,1.53,795.5,0.161
2016-11-28T18:26:19.947533,2330,1.68,776.1,0.165
2016-11-28T18:26:21.522209,2340,1.50,828.5,0.155
2016-11-28T18:26:23.104614,2350,1.56,811.7,0.158
2016-11-28T18:26:24.686268,2360,1.51,843.8,0.152
2016-11-28T18:26:26.259716,2370,1.44,801.6,0.160
2016-11-28T18:26:27.837560,2380,1.51,765.2,0.167
2016-11-28T18:26:29.426472,2390,1.55,790.3,0.162
2016-11-28T18:26:31.016216,2400,1.30,794.7,0.161
2016-11-28T18:26:32.810742,2410,1.54,786.2,0.163
2016-11-28T18:26:34.385813,2420,1.48,787.2,0.163
2016-11-28T18:26:35.957575,2430,1.41,830.8,0.154
2016-11-28T18:26:37.541878,2440,1.42,819.3,0.156
2016-11-28T18:26:39.120371,2450,1.52,782.5,0.164
2016-11-28T18:26:40.692555,2460,1.44,813.7,0.157
2016-11-28T18:26:42.269899,2470,1.73,826.3,0.155
2016-11-28T18:26:43.858655,2480,1.40,820.8,0.156
2016-11-28T18:26:45.441051,2490,1.39,855.3,0.150
2016-11-28T18:26:47.032225,2500,1.58,771.3,0.166
2016-11-28T18:26:48.808276,2510,1.36,828.8,0.154
2016-11-28T18:26:50.390454,2520,1.47,819.3,0.156
2016-11-28T18:26:51.979918,2530,1.41,816.7,0.157
2016-11-28T18:26:53.601851,2540,1.56,808.8,0.158
2016-11-28T18:26:55.226235,2550,1.24,795.3,0.161
2016-11-28T18:26:56.869459,2560,1.55,770.6,0.166
2016-11-28T18:26:58.495423,2570,1.48,786.0,0.163
2016-11-28T18:27:00.107500,2580,1.30,841.7,0.152
2016-11-28T18:27:01.730510,2590,1.57,753.1,0.170
2016-11-28T18:27:03.352562,2600,1.38,793.8,0.161
2016-11-28T18:27:05.175701,2610,1.46,769.9,0.166
2016-11-28T18:27:06.792069,2620,1.34,799.3,0.160
2016-11-28T18:27:08.416246,2630,1.35,796.3,0.161
2016-11-28T18:27:10.030511,2640,1.39,772.1,0.166
2016-11-28T18:27:11.640697,2650,1.46,802.6,0.159
2016-11-28T18:27:13.258594,2660,1.27,774.4,0.165
2016-11-28T18:27:14.869085,2670,1.33,804.8,0.159
2016-11-28T18:27:16.474100,2680,1.29,786.5,0.163
2016-11-28T18:27:18.079906,2690,1.50,808.1,0.158
2016-11-28T18:27:19.698952,2700,1.26,792.6,0.161
2016-11-28T18:27:21.515757,2710,1.35,776.7,0.165
2016-11-28T18:27:23.129914,2720,1.31,786.3,0.163
2016-11-28T18:27:24.738988,2730,1.37,815.0,0.157
2016-11-28T18:27:26.353324,2740,1.39,806.7,0.159
2016-11-28T18:27:27.971076,2750,1.44,760.6,0.168
2016-11-28T18:27:29.587158,2760,1.17,783.7,0.163
2016-11-28T18:27:31.216997,2770,1.38,763.8,0.168
2016-11-28T18:27:32.824215,2780,1.40,813.3,0.157
2016-11-28T18:27:34.439973,2790,1.36,822.7,0.156
2016-11-28T18:27:36.053273,2800,1.46,813.5,0.157
2016-11-28T18:27:37.837821,2810,1.07,825.3,0.155
2016-11-28T18:27:39.417084,2820,1.35,816.5,0.157
2016-11-28T18:27:41.003519,2830,1.30,818.4,0.156
2016-11-28T18:27:42.617409,2840,1.43,798.8,0.160
2016-11-28T18:27:44.236660,2850,1.27,786.5,0.163
2016-11-28T18:27:45.844578,2860,1.46,790.9,0.162
2016-11-28T18:27:47.474875,2870,1.31,789.0,0.162
2016-11-28T18:27:49.089583,2880,1.33,798.5,0.160
2016-11-28T18:27:50.701424,2890,1.39,785.1,0.163
2016-11-28T18:27:52.317174,2900,1.28,796.2,0.161
2016-11-28T18:27:54.135693,2910,1.32,776.3,0.165
2016-11-28T18:27:55.726379,2920,1.33,828.2,0.155
2016-11-28T18:27:57.319266,2930,1.38,791.8,0.162
2016-11-28T18:27:58.905808,2940,1.35,812.3,0.158
2016-11-28T18:28:00.492304,2950,1.25,813.7,0.157
2016-11-28T18:28:02.090228,2960,1.22,767.6,0.167
2016-11-28T18:28:03.671762,2970,1.40,801.9,0.160
2016-11-28T18:28:05.260575,2980,1.47,804.7,0.159
2016-11-28T18:28:06.849146,2990,1.38,819.1,0.156
2016-11-28T18:28:08.435404,3000,1.31,793.5,0.161
2016-11-28T18:28:10.590724,3010,1.40,820.9,0.156
2016-11-28T18:28:12.132574,3020,1.42,863.4,0.148
2016-11-28T18:28:13.674976,3030,1.31,853.2,0.150
2016-11-28T18:28:15.225500,3040,1.23,839.1,0.153
2016-11-28T18:28:16.770977,3050,1.21,813.8,0.157
2016-11-28T18:28:18.311219,3060,1.32,894.7,0.143
2016-11-28T18:28:19.870151,3070,1.39,831.5,0.154
2016-11-28T18:28:21.418275,3080,1.35,811.0,0.158
2016-11-28T18:28:22.965359,3090,1.32,830.0,0.154
2016-11-28T18:28:24.521882,3100,1.22,851.1,0.150
2016-11-28T18:28:26.260468,3110,1.07,864.9,0.148
2016-11-28T18:28:27.802254,3120,1.17,827.0,0.155
2016-11-28T18:28:29.389115,3130,1.23,783.7,0.163
2016-11-28T18:28:30.976218,3140,1.41,808.3,0.158
2016-11-28T18:28:32.571248,3150,1.27,822.2,0.156
2016-11-28T18:28:34.157952,3160,1.18,820.4,0.156
2016-11-28T18:28:35.763316,3170,1.44,786.6,0.163
2016-11-28T18:28:37.356716,3180,1.20,790.2,0.162
2016-11-28T18:28:38.972750,3190,1.16,780.5,0.164
2016-11-28T18:28:40.586670,3200,1.38,788.2,0.162
2016-11-28T18:28:42.399096,3210,1.38,799.1,0.160
2016-11-28T18:28:44.013064,3220,1.14,781.2,0.164
2016-11-28T18:28:45.611742,3230,1.15,799.1,0.160
2016-11-28T18:28:47.226213,3240,1.46,807.3,0.159
2016-11-28T18:28:48.842930,3250,1.29,772.2,0.166
2016-11-28T18:28:50.452732,3260,1.24,750.4,0.171
2016-11-28T18:28:52.068472,3270,1.22,797.0,0.161
2016-11-28T18:28:53.684551,3280,1.13,796.2,0.161
2016-11-28T18:28:55.307551,3290,1.20,759.9,0.168
2016-11-28T18:28:56.909912,3300,1.34,799.8,0.160
2016-11-28T18:28:58.734591,3310,1.30,825.0,0.155
2016-11-28T18:29:00.357785,3320,1.15,794.4,0.161
2016-11-28T18:29:01.976025,3330,1.15,788.7,0.162
2016-11-28T18:29:03.589058,3340,1.25,771.7,0.166
2016-11-28T18:29:05.206210,3350,1.25,779.1,0.164
2016-11-28T18:29:06.837210,3360,1.23,802.0,0.160
2016-11-28T18:29:08.454285,3370,1.25,785.5,0.163
2016-11-28T18:29:10.064647,3380,1.12,793.8,0.161
2016-11-28T18:29:11.685726,3390,1.29,779.0,0.164
2016-11-28T18:29:13.314583,3400,1.11,800.9,0.160
2016-11-28T18:29:15.135447,3410,1.40,783.3,0.163
2016-11-28T18:29:16.750081,3420,1.38,790.7,0.162
2016-11-28T18:29:18.380737,3430,1.09,764.7,0.167
2016-11-28T18:29:20.000019,3440,1.31,795.6,0.161
2016-11-28T18:29:21.630792,3450,1.10,788.9,0.162
2016-11-28T18:29:23.249940,3460,1.25,838.9,0.153
2016-11-28T18:29:24.871128,3470,1.20,782.3,0.164
2016-11-28T18:29:26.495849,3480,1.34,780.9,0.164
2016-11-28T18:29:28.111239,3490,1.25,773.7,0.165
2016-11-28T18:29:29.728875,3500,1.20,769.7,0.166
2016-11-28T18:29:31.483521,3510,1.22,797.9,0.160
2016-11-28T18:29:33.022411,3520,1.14,870.8,0.147
2016-11-28T18:29:34.596843,3530,1.22,815.6,0.157
2016-11-28T18:29:36.209483,3540,1.04,794.0,0.161
2016-11-28T18:29:37.826551,3550,1.11,825.0,0.155
2016-11-28T18:29:39.444975,3560,1.01,788.4,0.162
2016-11-28T18:29:41.065824,3570,1.16,777.0,0.165
2016-11-28T18:29:42.678794,3580,1.19,788.6,0.162
2016-11-28T18:29:44.287418,3590,1.10,806.9,0.159
2016-11-28T18:29:45.907091,3600,1.47,807.9,0.158
2016-11-28T18:29:47.733829,3610,1.18,767.3,0.167
2016-11-28T18:29:49.351441,3620,1.18,793.6,0.161
2016-11-28T18:29:50.976475,3630,1.51,781.3,0.164
2016-11-28T18:29:52.592376,3640,1.09,810.0,0.158
2016-11-28T18:29:54.225238,3650,1.09,798.4,0.160
2016-11-28T18:29:55.843440,3660,1.20,811.0,0.158
2016-11-28T18:29:57.463336,3670,1.07,802.6,0.159
2016-11-28T18:29:59.079780,3680,1.15,775.0,0.165
2016-11-28T18:30:00.694587,3690,0.95,804.2,0.159
2016-11-28T18:30:02.317490,3700,1.07,803.0,0.159
2016-11-28T18:30:04.122143,3710,1.54,814.6,0.157
2016-11-28T18:30:05.720382,3720,1.06,818.4,0.156
2016-11-28T18:30:07.319175,3730,1.20,808.6,0.158
2016-11-28T18:30:08.924123,3740,1.29,794.8,0.161
2016-11-28T18:30:10.517605,3750,1.11,793.1,0.161
2016-11-28T18:30:12.113361,3760,1.22,791.0,0.162
2016-11-28T18:30:13.703406,3770,1.00,792.5,0.162
2016-11-28T18:30:15.287771,3780,1.33,801.4,0.160
2016-11-28T18:30:16.868895,3790,1.15,817.6,0.157
2016-11-28T18:30:18.462677,3800,1.11,798.0,0.160
2016-11-28T18:30:20.258456,3810,1.30,791.5,0.162
2016-11-28T18:30:21.856520,3820,0.97,802.6,0.159
2016-11-28T18:30:23.460003,3830,1.34,773.0,0.166
2016-11-28T18:30:25.065636,3840,1.06,822.7,0.156
2016-11-28T18:30:26.687409,3850,1.00,746.9,0.171
2016-11-28T18:30:28.299921,3860,1.10,782.3,0.164
2016-11-28T18:30:29.902429,3870,0.94,807.7,0.158
2016-11-28T18:30:31.511023,3880,1.11,806.4,0.159
2016-11-28T18:30:33.130131,3890,1.16,786.6,0.163
2016-11-28T18:30:34.747976,3900,0.98,786.9,0.163
2016-11-28T18:30:36.501861,3910,0.97,825.3,0.155
2016-11-28T18:30:38.057052,3920,1.09,871.1,0.147
2016-11-28T18:30:39.606101,3930,1.06,828.1,0.155
2016-11-28T18:30:41.164096,3940,1.11,800.4,0.160
2016-11-28T18:30:42.736684,3950,1.23,778.6,0.164
2016-11-28T18:30:44.288089,3960,1.10,793.8,0.161
2016-11-28T18:30:45.839023,3970,1.13,822.6,0.156
2016-11-28T18:30:47.389829,3980,1.10,834.6,0.153
2016-11-28T18:30:48.938476,3990,0.98,847.6,0.151
2016-11-28T18:30:50.499188,4000,1.10,816.6,0.157
2016-11-28T18:30:52.617896,4010,1.03,853.8,0.150
2016-11-28T18:30:54.164778,4020,0.86,844.7,0.152
2016-11-28T18:30:55.703898,4030,1.01,838.4,0.153
2016-11-28T18:30:57.245054,4040,1.04,817.0,0.157
2016-11-28T18:30:58.780820,4050,0.98,847.1,0.151
2016-11-28T18:31:00.331416,4060,1.18,789.6,0.162
2016-11-28T18:31:01.873121,4070,1.19,824.8,0.155
2016-11-28T18:31:03.414108,4080,1.01,808.8,0.158
2016-11-28T18:31:04.961252,4090,1.10,822.7,0.156
2016-11-28T18:31:06.509499,4100,1.08,827.4,0.155
2016-11-28T18:31:08.224870,4110,1.02,863.2,0.148
2016-11-28T18:31:09.767080,4120,0.96,817.9,0.156
2016-11-28T18:31:11.317560,4130,1.12,812.3,0.158
2016-11-28T18:31:12.904058,4140,1.16,803.6,0.159
2016-11-28T18:31:14.481028,4150,1.11,817.2,0.157
2016-11-28T18:31:16.062043,4160,1.06,831.9,0.154
2016-11-28T18:31:17.649587,4170,1.23,843.7,0.152
2016-11-28T18:31:19.259666,4180,1.22,795.3,0.161
2016-11-28T18:31:20.876314,4190,1.13,780.9,0.164
2016-11-28T18:31:22.488165,4200,1.15,807.9,0.158
2016-11-28T18:31:24.313928,4210,1.00,767.9,0.167
2016-11-28T18:31:25.929662,4220,0.98,830.7,0.154
2016-11-28T18:31:27.550252,4230,1.15,806.9,0.159
2016-11-28T18:31:29.173429,4240,1.16,809.1,0.158
2016-11-28T18:31:30.787331,4250,1.13,799.4,0.160
2016-11-28T18:31:32.401739,4260,1.12,781.7,0.164
2016-11-28T18:31:34.021442,4270,1.75,806.5,0.159
2016-11-28T18:31:35.634079,4280,1.08,777.5,0.165
2016-11-28T18:31:37.243514,4290,1.12,805.8,0.159
2016-11-28T18:31:38.866651,4300,1.00,788.7,0.162
2016-11-28T18:31:40.682416,4310,1.03,809.4,0.158
2016-11-28T18:31:42.284537,4320,1.14,809.3,0.158
2016-11-28T18:31:43.904747,4330,0.94,778.0,0.165
2016-11-28T18:31:45.520624,4340,1.14,791.4,0.162
2016-11-28T18:31:47.144058,4350,1.12,798.4,0.160
2016-11-28T18:31:48.779426,4360,1.05,772.1,0.166
2016-11-28T18:31:50.382483,4370,1.04,799.8,0.160
2016-11-28T18:31:52.012571,4380,1.06,769.3,0.166
2016-11-28T18:31:53.632760,4390,1.23,774.8,0.165
2016-11-28T18:31:55.247500,4400,1.02,794.6,0.161
2016-11-28T18:31:57.070402,4410,1.50,804.6,0.159
2016-11-28T18:31:58.686528,4420,1.21,806.2,0.159
2016-11-28T18:32:00.298642,4430,1.13,797.7,0.160
2016-11-28T18:32:01.910714,4440,1.18,794.7,0.161
2016-11-28T18:32:03.520108,4450,1.26,789.5,0.162
2016-11-28T18:32:05.141730,4460,1.05,815.7,0.157
2016-11-28T18:32:06.771588,4470,0.97,812.8,0.157
2016-11-28T18:32:08.390985,4480,1.01,765.5,0.167
2016-11-28T18:32:10.008549,4490,1.24,772.4,0.166
2016-11-28T18:32:11.627060,4500,0.92,805.5,0.159
2016-11-28T18:32:13.452462,4510,0.98,760.9,0.168
2016-11-28T18:32:15.073988,4520,0.94,793.1,0.161
2016-11-28T18:32:16.690853,4530,1.24,806.3,0.159
