time,step,loss,examples/sec,sec/batch
2016-11-29 02:01:40.435011,640,2.94,534.7,0.239
2016-11-29 02:01:42.782077,650,2.75,540.5,0.237
2016-11-29 02:01:45.139138,660,2.82,531.5,0.241
2016-11-29 02:01:47.514063,670,3.16,546.0,0.234
2016-11-29 02:01:49.913199,680,2.70,452.2,0.283
2016-11-29 02:01:52.236492,690,2.85,518.7,0.247
2016-11-29 02:01:54.640117,700,3.03,539.1,0.237
2016-11-29 02:01:57.311695,710,2.68,456.9,0.280
2016-11-29 02:01:59.567993,720,2.85,536.5,0.239
2016-11-29 02:02:01.969725,730,2.89,587.4,0.218
2016-11-29 02:02:04.306807,740,2.67,535.3,0.239
2016-11-29 02:02:06.636938,750,2.63,540.2,0.237
2016-11-29 02:02:09.002647,760,2.64,474.5,0.270
2016-11-29 02:02:11.319867,770,2.89,544.3,0.235
2016-11-29 02:02:13.708635,780,2.71,594.8,0.215
2016-11-29 02:02:15.996724,790,2.54,523.2,0.245
2016-11-29 02:02:18.332120,800,2.56,539.8,0.237
2016-11-29 02:02:20.925586,810,2.67,534.2,0.240
2016-11-29 02:02:23.198560,820,2.75,566.1,0.226
2016-11-29 02:02:25.604896,830,2.78,441.6,0.290
2016-11-29 02:02:27.867395,840,2.96,537.2,0.238
2016-11-29 02:02:30.286625,850,2.69,559.7,0.229
2016-11-29 02:02:32.678298,860,2.84,526.1,0.243
2016-11-29 02:02:35.065486,870,2.92,546.6,0.234
2016-11-29 02:02:37.423247,880,2.72,530.9,0.241
2016-11-29 02:02:39.802198,890,2.58,552.2,0.232
2016-11-29 02:02:42.142448,900,2.42,568.4,0.225
2016-11-29 02:02:44.760660,910,2.60,555.4,0.230
2016-11-29 02:02:47.012884,920,2.55,538.4,0.238
2016-11-29 02:02:49.368663,930,2.56,534.2,0.240
2016-11-29 02:02:51.775814,940,2.39,631.8,0.203
2016-11-29 02:02:54.069048,950,2.51,528.7,0.242
2016-11-29 02:02:56.473983,960,2.48,543.6,0.235
2016-11-29 02:02:58.864465,970,2.48,538.4,0.238
2016-11-29 02:03:01.253553,980,2.51,537.4,0.238
2016-11-29 02:03:03.597920,990,2.24,535.0,0.239
2016-11-29 02:03:05.987626,1000,2.52,551.5,0.232
2016-11-29 02:03:08.873901,1010,2.31,549.7,0.233
2016-11-29 02:03:11.259766,1020,2.52,521.7,0.245
2016-11-29 02:03:13.673211,1030,2.35,506.6,0.253
2016-11-29 02:03:16.060497,1040,2.31,524.9,0.244
2016-11-29 02:03:18.440577,1050,2.22,531.5,0.241
2016-11-29 02:03:20.806263,1060,2.29,577.6,0.222
2016-11-29 02:03:23.123043,1070,2.30,725.4,0.176
2016-11-29 02:03:25.474368,1080,2.57,516.6,0.248
2016-11-29 02:03:27.899122,1090,2.24,560.5,0.228
2016-11-29 02:03:30.200946,1100,2.35,557.3,0.230
2016-11-29 02:03:32.779069,1110,2.51,543.5,0.235
2016-11-29 02:03:35.196372,1120,2.15,546.7,0.234
2016-11-29 02:03:37.605584,1130,2.34,532.3,0.240
2016-11-29 02:03:39.945076,1140,2.36,532.6,0.240
2016-11-29 02:03:42.351371,1150,2.29,528.1,0.242
2016-11-29 02:03:44.675762,1160,2.29,576.3,0.222
2016-11-29 02:03:47.053703,1170,2.26,538.8,0.238
2016-11-29 02:03:49.377122,1180,2.27,594.3,0.215
2016-11-29 02:03:51.726533,1190,2.26,647.5,0.198
2016-11-29 02:03:54.139124,1200,2.28,520.7,0.246
2016-11-29 02:03:56.704818,1210,2.19,527.0,0.243
2016-11-29 02:03:59.050961,1220,2.08,569.6,0.225
2016-11-29 02:04:01.446819,1230,2.32,526.9,0.243
2016-11-29 02:04:03.840227,1240,2.14,551.4,0.232
2016-11-29 02:04:06.149757,1250,2.02,532.9,0.240
2016-11-29 02:04:08.558241,1260,2.05,526.4,0.243
2016-11-29 02:04:10.940848,1270,2.13,551.3,0.232
2016-11-29 02:04:13.335276,1280,2.34,545.8,0.235
2016-11-29 02:04:15.715332,1290,2.01,543.1,0.236
2016-11-29 02:04:18.065887,1300,2.15,583.5,0.219
2016-11-29 02:04:20.652887,1310,2.15,550.2,0.233
2016-11-29 02:04:22.995957,1320,2.10,582.3,0.220
2016-11-29 02:04:25.375625,1330,2.10,523.0,0.245
2016-11-29 02:04:27.710889,1340,2.36,549.5,0.233
2016-11-29 02:04:30.081869,1350,2.01,525.2,0.244
2016-11-29 02:04:32.452252,1360,2.03,572.1,0.224
2016-11-29 02:04:34.859392,1370,1.94,519.2,0.247
2016-11-29 02:04:37.163376,1380,2.14,564.0,0.227
2016-11-29 02:04:39.602125,1390,2.18,491.2,0.261
2016-11-29 02:04:41.982413,1400,1.93,460.2,0.278
2016-11-29 02:04:44.412451,1410,1.84,540.0,0.237
2016-11-29 02:04:46.785107,1420,2.09,567.5,0.226
2016-11-29 02:04:49.136501,1430,1.96,525.8,0.243
2016-11-29 02:04:51.475429,1440,1.94,530.1,0.241
2016-11-29 02:04:53.803748,1450,2.12,521.9,0.245
2016-11-29 02:04:56.115384,1460,2.13,551.1,0.232
2016-11-29 02:04:58.507361,1470,1.82,532.1,0.241
2016-11-29 02:05:00.913295,1480,1.97,525.7,0.244
2016-11-29 02:05:03.336247,1490,2.06,517.1,0.248
2016-11-29 02:05:05.621050,1500,1.87,544.7,0.235
2016-11-29 02:05:08.201256,1510,1.91,543.3,0.236
2016-11-29 02:05:10.571006,1520,2.13,545.8,0.235
2016-11-29 02:05:12.941104,1530,1.87,640.2,0.200
2016-11-29 02:05:15.324994,1540,1.98,543.2,0.236
2016-11-29 02:05:17.676544,1550,1.99,528.7,0.242
2016-11-29 02:05:20.013121,1560,1.85,637.8,0.201
2016-11-29 02:05:22.414268,1570,1.95,518.4,0.247
2016-11-29 02:05:24.777419,1580,1.74,586.8,0.218
2016-11-29 02:05:27.154487,1590,1.99,531.0,0.241
2016-11-29 02:05:29.540092,1600,1.77,529.6,0.242
2016-11-29 02:05:32.076714,1610,1.86,550.2,0.233
2016-11-29 02:05:34.465883,1620,1.76,521.9,0.245
2016-11-29 02:05:36.876262,1630,1.93,523.9,0.244
2016-11-29 02:05:39.257096,1640,1.94,538.6,0.238
2016-11-29 02:05:41.604846,1650,1.75,533.6,0.240
2016-11-29 02:05:43.981572,1660,1.68,532.3,0.240
2016-11-29 02:05:46.376996,1670,1.93,609.7,0.210
2016-11-29 02:05:48.723903,1680,1.84,480.4,0.266
2016-11-29 02:05:51.041923,1690,1.96,533.1,0.240
2016-11-29 02:05:53.345682,1700,1.76,477.8,0.268
2016-11-29 02:05:55.970575,1710,1.77,514.4,0.249
2016-11-29 02:05:58.347351,1720,1.73,518.9,0.247
2016-11-29 02:06:00.751598,1730,1.73,527.2,0.243
