time,step,loss,examples/sec,sec/batch
2016-11-28T20:10:42.595196,640,3.03,1914.8,0.067
2016-11-28T20:10:45.309907,650,2.73,1891.2,0.068
2016-11-28T20:10:48.039357,660,2.88,2112.1,0.061
2016-11-28T20:10:50.684247,670,2.73,1971.7,0.065
2016-11-28T20:10:53.374515,680,3.05,1897.8,0.067
2016-11-28T20:10:56.101446,690,2.73,1874.3,0.068
2016-11-28T20:10:58.818386,700,2.74,1763.2,0.073
2016-11-28T20:11:02.028803,710,2.78,2087.4,0.061
2016-11-28T20:11:04.819942,720,2.76,2288.0,0.056
2016-11-28T20:11:07.521709,730,2.66,2140.6,0.060
2016-11-28T20:11:10.138660,740,2.60,1998.7,0.064
2016-11-28T20:11:12.820085,750,2.73,1857.4,0.069
2016-11-28T20:11:15.450968,760,2.84,1929.5,0.066
2016-11-28T20:11:18.219442,770,2.63,1902.1,0.067
2016-11-28T20:11:20.858776,780,2.71,1877.1,0.068
2016-11-28T20:11:23.613830,790,2.59,1955.8,0.065
2016-11-28T20:11:26.305529,800,2.70,2065.8,0.062
2016-11-28T20:11:29.271897,810,2.65,2127.3,0.060
2016-11-28T20:11:32.013551,820,2.66,1847.0,0.069
2016-11-28T20:11:34.666077,830,2.61,1945.9,0.066
2016-11-28T20:11:37.221391,840,2.49,1978.7,0.065
2016-11-28T20:11:39.883879,850,2.46,1866.9,0.069
2016-11-28T20:11:42.508332,860,2.55,1855.8,0.069
2016-11-28T20:11:45.193953,870,2.52,1925.0,0.066
2016-11-28T20:11:47.860011,880,2.79,1812.4,0.071
2016-11-28T20:11:50.494925,890,2.47,1784.3,0.072
2016-11-28T20:11:53.143041,900,2.41,2447.5,0.052
2016-11-28T20:11:56.109702,910,2.50,1882.0,0.068
2016-11-28T20:11:58.831059,920,2.53,1969.8,0.065
2016-11-28T20:12:01.513010,930,2.42,2102.1,0.061
2016-11-28T20:12:04.162656,940,2.62,1985.2,0.064
2016-11-28T20:12:06.866694,950,2.47,2028.4,0.063
2016-11-28T20:12:09.614447,960,2.32,2015.5,0.064
2016-11-28T20:12:12.214975,970,2.41,1946.9,0.066
2016-11-28T20:12:14.896965,980,2.41,1655.0,0.077
2016-11-28T20:12:17.507937,990,2.20,2088.5,0.061
2016-11-28T20:12:20.120113,1000,2.37,1936.0,0.066
2016-11-28T20:12:24.899310,1010,2.14,1839.1,0.070
2016-11-28T20:12:27.613352,1020,2.44,1745.1,0.073
2016-11-28T20:12:30.329999,1030,2.34,2049.0,0.062
2016-11-28T20:12:32.948788,1040,2.42,1874.8,0.068
2016-11-28T20:12:35.620961,1050,2.29,1617.6,0.079
2016-11-28T20:12:38.257289,1060,2.30,1714.3,0.075
2016-11-28T20:12:40.915546,1070,2.23,2060.3,0.062
2016-11-28T20:12:43.661884,1080,2.23,1728.9,0.074
2016-11-28T20:12:46.409332,1090,2.32,1698.5,0.075
2016-11-28T20:12:49.111329,1100,2.40,1928.9,0.066
2016-11-28T20:12:52.095342,1110,2.25,1770.7,0.072
2016-11-28T20:12:54.822498,1120,2.14,1969.9,0.065
2016-11-28T20:12:57.519555,1130,2.17,1785.5,0.072
2016-11-28T20:13:00.237563,1140,2.18,1905.1,0.067
2016-11-28T20:13:02.904619,1150,2.21,1941.2,0.066
2016-11-28T20:13:05.629656,1160,2.19,1901.2,0.067
2016-11-28T20:13:08.306409,1170,2.10,1558.4,0.082
2016-11-28T20:13:11.063708,1180,2.23,1756.3,0.073
2016-11-28T20:13:13.822378,1190,2.03,1696.0,0.075
2016-11-28T20:13:16.475812,1200,2.18,1760.3,0.073
2016-11-28T20:13:19.453927,1210,2.04,1750.0,0.073
2016-11-28T20:13:22.140515,1220,2.06,1872.5,0.068
2016-11-28T20:13:24.829407,1230,2.14,1864.4,0.069
2016-11-28T20:13:27.434506,1240,2.01,2028.1,0.063
2016-11-28T20:13:30.082924,1250,2.20,2099.7,0.061
2016-11-28T20:13:32.737209,1260,1.98,2094.9,0.061
2016-11-28T20:13:35.420029,1270,2.12,1809.8,0.071
2016-11-28T20:13:38.180667,1280,2.16,1984.4,0.065
2016-11-28T20:13:40.805774,1290,1.93,2026.0,0.063
2016-11-28T20:13:43.485651,1300,1.99,1502.6,0.085
2016-11-28T20:13:46.438807,1310,2.00,1883.9,0.068
2016-11-28T20:13:49.101969,1320,1.86,1969.5,0.065
2016-11-28T20:13:51.759210,1330,1.99,1837.6,0.070
2016-11-28T20:13:54.415419,1340,2.12,1836.5,0.070
2016-11-28T20:13:57.060383,1350,2.03,2084.8,0.061
2016-11-28T20:13:59.727051,1360,1.92,1812.4,0.071
2016-11-28T20:14:02.375485,1370,2.01,1920.3,0.067
2016-11-28T20:14:04.979177,1380,1.90,2007.3,0.064
2016-11-28T20:14:07.715920,1390,1.90,2211.7,0.058
2016-11-28T20:14:10.414762,1400,1.90,1843.9,0.069
2016-11-28T20:14:13.351573,1410,1.90,1802.3,0.071
2016-11-28T20:14:16.074144,1420,1.96,1777.2,0.072
2016-11-28T20:14:18.726122,1430,1.69,1878.1,0.068
2016-11-28T20:14:21.426811,1440,1.84,1979.8,0.065
2016-11-28T20:14:24.155067,1450,1.81,2024.6,0.063
2016-11-28T20:14:26.818715,1460,2.07,2050.9,0.062
2016-11-28T20:14:29.408584,1470,1.70,2139.9,0.060
2016-11-28T20:14:32.132231,1480,1.89,1968.2,0.065
2016-11-28T20:14:34.779477,1490,1.82,2056.7,0.062
2016-11-28T20:14:37.451649,1500,1.95,1880.3,0.068
2016-11-28T20:14:40.420546,1510,1.81,1909.8,0.067
2016-11-28T20:14:43.028352,1520,1.81,1757.0,0.073
2016-11-28T20:14:45.681114,1530,1.79,1995.3,0.064
2016-11-28T20:14:48.387749,1540,1.58,1714.8,0.075
2016-11-28T20:14:51.036495,1550,1.78,1954.2,0.066
2016-11-28T20:14:53.689474,1560,1.63,1967.5,0.065
2016-11-28T20:14:56.361839,1570,1.70,2042.4,0.063
2016-11-28T20:14:58.994922,1580,1.77,1871.6,0.068
2016-11-28T20:15:01.717869,1590,1.62,1800.2,0.071
2016-11-28T20:15:04.508729,1600,1.78,1747.6,0.073
2016-11-28T20:15:07.508926,1610,1.77,1918.8,0.067
2016-11-28T20:15:10.251638,1620,1.82,1884.0,0.068
2016-11-28T20:15:12.976274,1630,1.82,2019.7,0.063
2016-11-28T20:15:15.618559,1640,1.72,2082.2,0.061
2016-11-28T20:15:18.173293,1650,1.74,2034.4,0.063
2016-11-28T20:15:20.929831,1660,1.78,1834.7,0.070
2016-11-28T20:15:23.504646,1670,1.88,2165.1,0.059
2016-11-28T20:15:26.234614,1680,1.63,1818.9,0.070
2016-11-28T20:15:28.907856,1690,1.71,1975.2,0.065
2016-11-28T20:15:31.549126,1700,1.64,1849.8,0.069
2016-11-28T20:15:34.553270,1710,1.68,1942.0,0.066
2016-11-28T20:15:37.358967,1720,1.66,1903.1,0.067
2016-11-28T20:15:40.022426,1730,1.86,1862.6,0.069
2016-11-28T20:15:42.643909,1740,1.69,1920.0,0.067
2016-11-28T20:15:45.241714,1750,1.98,2003.9,0.064
2016-11-28T20:15:47.877794,1760,1.54,1930.0,0.066
2016-11-28T20:15:50.599968,1770,1.61,1800.8,0.071
2016-11-28T20:15:53.278628,1780,1.57,1993.3,0.064
2016-11-28T20:15:55.922875,1790,1.55,1817.5,0.070
2016-11-28T20:15:58.664228,1800,1.61,1669.4,0.077
2016-11-28T20:16:01.688391,1810,1.54,1919.3,0.067
2016-11-28T20:16:04.398900,1820,1.59,1865.8,0.069
2016-11-28T20:16:07.096926,1830,1.56,1997.9,0.064
2016-11-28T20:16:09.704711,1840,1.67,2055.2,0.062
2016-11-28T20:16:12.375269,1850,1.58,2014.0,0.064
2016-11-28T20:16:15.103977,1860,1.86,1833.3,0.070
2016-11-28T20:16:17.799504,1870,1.39,1802.3,0.071
2016-11-28T20:16:20.561542,1880,1.51,1797.7,0.071
2016-11-28T20:16:23.490560,1890,1.45,1368.7,0.094
2016-11-28T20:16:26.122131,1900,1.50,1878.0,0.068
2016-11-28T20:16:29.129713,1910,1.60,1833.5,0.070
2016-11-28T20:16:31.723270,1920,1.65,2047.6,0.063
2016-11-28T20:16:34.323077,1930,1.53,1969.9,0.065
2016-11-28T20:16:37.005004,1940,1.58,2015.5,0.064
2016-11-28T20:16:39.630731,1950,1.65,1938.2,0.066
2016-11-28T20:16:42.327049,1960,1.43,1892.0,0.068
2016-11-28T20:16:44.980558,1970,1.56,1948.3,0.066
2016-11-28T20:16:47.632276,1980,1.49,1819.9,0.070
2016-11-28T20:16:50.218114,1990,1.61,2010.7,0.064
2016-11-28T20:16:52.889184,2000,1.64,1777.1,0.072
2016-11-28T20:16:57.760116,2010,1.50,1725.9,0.074
2016-11-28T20:17:00.590789,2020,1.33,1789.9,0.072
2016-11-28T20:17:03.407822,2030,1.50,1872.7,0.068
2016-11-28T20:17:06.162371,2040,1.44,1868.0,0.069
2016-11-28T20:17:08.903014,2050,1.64,1807.3,0.071
2016-11-28T20:17:11.511320,2060,1.42,1918.9,0.067
2016-11-28T20:17:14.151372,2070,1.36,1867.0,0.069
2016-11-28T20:17:16.867606,2080,1.23,2013.3,0.064
2016-11-28T20:17:19.541514,2090,1.41,1876.6,0.068
2016-11-28T20:17:22.278783,2100,1.51,1934.2,0.066
2016-11-28T20:17:25.223218,2110,1.49,2184.8,0.059
2016-11-28T20:17:27.846388,2120,1.45,1996.0,0.064
2016-11-28T20:17:30.498886,2130,1.39,1940.0,0.066
2016-11-28T20:17:33.218910,2140,1.72,1702.0,0.075
2016-11-28T20:17:35.824596,2150,1.50,1995.8,0.064
2016-11-28T20:17:38.514920,2160,1.28,1850.7,0.069
2016-11-28T20:17:41.190401,2170,1.35,1876.7,0.068
2016-11-28T20:17:43.812506,2180,1.43,1858.3,0.069
2016-11-28T20:17:46.523146,2190,1.45,1774.8,0.072
2016-11-28T20:17:49.193721,2200,1.49,2106.8,0.061
2016-11-28T20:17:52.189021,2210,1.25,1894.9,0.068
2016-11-28T20:17:54.818315,2220,1.28,1805.1,0.071
2016-11-28T20:17:57.539227,2230,1.41,1748.2,0.073
2016-11-28T20:18:00.268442,2240,1.27,2156.4,0.059
2016-11-28T20:18:02.975006,2250,1.48,1876.2,0.068
2016-11-28T20:18:05.696791,2260,1.41,1859.5,0.069
2016-11-28T20:18:08.412491,2270,1.40,1950.6,0.066
2016-11-28T20:18:11.087355,2280,1.32,1841.0,0.070
2016-11-28T20:18:13.794988,2290,1.21,1916.3,0.067
2016-11-28T20:18:16.519337,2300,1.70,2268.2,0.056
2016-11-28T20:18:19.566557,2310,1.33,1877.0,0.068
2016-11-28T20:18:22.255202,2320,1.39,1944.3,0.066
2016-11-28T20:18:24.843332,2330,1.55,1957.9,0.065
2016-11-28T20:18:27.502266,2340,1.42,1990.6,0.064
2016-11-28T20:18:30.164940,2350,1.38,1897.8,0.067
2016-11-28T20:18:32.977094,2360,1.24,2126.0,0.060
2016-11-28T20:18:35.598395,2370,1.25,1755.9,0.073
2016-11-28T20:18:38.289615,2380,1.27,2059.6,0.062
2016-11-28T20:18:40.954143,2390,1.52,1781.4,0.072
2016-11-28T20:18:43.551842,2400,1.37,2039.5,0.063
2016-11-28T20:18:46.461994,2410,1.26,2011.7,0.064
2016-11-28T20:18:49.103757,2420,1.15,1952.4,0.066
2016-11-28T20:18:51.841250,2430,1.41,1867.7,0.069
2016-11-28T20:18:54.485154,2440,1.49,1741.0,0.074
2016-11-28T20:18:57.080019,2450,1.22,1841.8,0.069
2016-11-28T20:18:59.745374,2460,1.46,1898.8,0.067
2016-11-28T20:19:02.411897,2470,1.38,2032.2,0.063
2016-11-28T20:19:05.069862,2480,1.25,1802.5,0.071
2016-11-28T20:19:07.678956,2490,1.33,2266.7,0.056
2016-11-28T20:19:10.317540,2500,1.11,2262.8,0.057
2016-11-28T20:19:13.346023,2510,1.30,1879.1,0.068
2016-11-28T20:19:16.037379,2520,1.13,1689.5,0.076
2016-11-28T20:19:18.593212,2530,1.20,2138.8,0.060
2016-11-28T20:19:21.300706,2540,1.25,1965.6,0.065
2016-11-28T20:19:23.927336,2550,1.25,2000.0,0.064
2016-11-28T20:19:26.525889,2560,1.17,1910.4,0.067
2016-11-28T20:19:29.126766,2570,1.29,1987.9,0.064
2016-11-28T20:19:31.862334,2580,1.23,1808.3,0.071
2016-11-28T20:19:34.475435,2590,1.22,2045.3,0.063
2016-11-28T20:19:37.086153,2600,1.29,2110.5,0.061
2016-11-28T20:19:40.060763,2610,1.17,1914.8,0.067
2016-11-28T20:19:42.747354,2620,1.41,2139.2,0.060
2016-11-28T20:19:45.408679,2630,1.18,1916.8,0.067
2016-11-28T20:19:48.110414,2640,1.11,1919.2,0.067
2016-11-28T20:19:50.785325,2650,1.37,1849.3,0.069
2016-11-28T20:19:53.472889,2660,1.22,1695.5,0.075
2016-11-28T20:19:56.140319,2670,1.36,1930.9,0.066
2016-11-28T20:19:58.890948,2680,1.33,1889.6,0.068
2016-11-28T20:20:01.642415,2690,1.21,2025.7,0.063
2016-11-28T20:20:04.310524,2700,1.16,1907.2,0.067
2016-11-28T20:20:07.218194,2710,1.31,1958.3,0.065
2016-11-28T20:20:09.900037,2720,1.28,1920.5,0.067
2016-11-28T20:20:12.617201,2730,1.19,1888.4,0.068
2016-11-28T20:20:15.320971,2740,1.23,1873.2,0.068
2016-11-28T20:20:18.040217,2750,1.20,1774.5,0.072
2016-11-28T20:20:20.681610,2760,1.09,1989.9,0.064
2016-11-28T20:20:23.395049,2770,1.32,1911.4,0.067
2016-11-28T20:20:26.057488,2780,1.05,2032.4,0.063
2016-11-28T20:20:28.778649,2790,1.09,1773.3,0.072
2016-11-28T20:20:31.437757,2800,1.11,1826.9,0.070
2016-11-28T20:20:34.416090,2810,1.21,1900.4,0.067
2016-11-28T20:20:37.107929,2820,1.27,1936.3,0.066
2016-11-28T20:20:39.777848,2830,1.03,1975.6,0.065
2016-11-28T20:20:42.447141,2840,1.22,1843.1,0.069
2016-11-28T20:20:45.072243,2850,1.18,1903.5,0.067
2016-11-28T20:20:47.787935,2860,1.16,1759.0,0.073
2016-11-28T20:20:50.450604,2870,1.19,2101.4,0.061
2016-11-28T20:20:53.059696,2880,1.15,2032.4,0.063
2016-11-28T20:20:55.758684,2890,1.11,2077.6,0.062
2016-11-28T20:20:58.560263,2900,1.11,1883.6,0.068
2016-11-28T20:21:01.469482,2910,1.17,1948.5,0.066
2016-11-28T20:21:04.177586,2920,1.14,1960.3,0.065
2016-11-28T20:21:06.830486,2930,1.17,2022.2,0.063
2016-11-28T20:21:09.414941,2940,0.92,2063.0,0.062
2016-11-28T20:21:12.038890,2950,1.31,1938.4,0.066
2016-11-28T20:21:14.703761,2960,1.25,1799.6,0.071
2016-11-28T20:21:17.432435,2970,1.08,1980.6,0.065
2016-11-28T20:21:20.069379,2980,1.23,2011.5,0.064
2016-11-28T20:21:22.723702,2990,1.25,2350.8,0.054
2016-11-28T20:21:25.380579,3000,1.12,1804.4,0.071
2016-11-28T20:21:30.447110,3010,1.03,1887.5,0.068
2016-11-28T20:21:33.235065,3020,1.06,1898.9,0.067
2016-11-28T20:21:35.844374,3030,1.04,1927.0,0.066
2016-11-28T20:21:38.461560,3040,1.10,2118.3,0.060
2016-11-28T20:21:41.121183,3050,1.03,1893.3,0.068
2016-11-28T20:21:43.849321,3060,1.07,1636.6,0.078
2016-11-28T20:21:46.542124,3070,1.18,1853.2,0.069
2016-11-28T20:21:49.167425,3080,0.91,1924.1,0.067
2016-11-28T20:21:51.857592,3090,1.02,1865.7,0.069
2016-11-28T20:21:54.534131,3100,1.05,2056.3,0.062
2016-11-28T20:21:57.521866,3110,1.00,1949.4,0.066
2016-11-28T20:22:00.274961,3120,1.02,1757.2,0.073
2016-11-28T20:22:02.983945,3130,1.14,1917.1,0.067
2016-11-28T20:22:05.665535,3140,1.05,2163.8,0.059
2016-11-28T20:22:08.366219,3150,1.10,1811.3,0.071
2016-11-28T20:22:11.052463,3160,1.00,1948.6,0.066
2016-11-28T20:22:13.694859,3170,1.15,1918.3,0.067
2016-11-28T20:22:16.366037,3180,1.07,1987.7,0.064
2016-11-28T20:22:18.985741,3190,0.95,2073.8,0.062
2016-11-28T20:22:21.640015,3200,1.05,1961.8,0.065
2016-11-28T20:22:24.576772,3210,1.03,1961.4,0.065
2016-11-28T20:22:27.239415,3220,0.93,1973.0,0.065
2016-11-28T20:22:29.904612,3230,1.17,1932.8,0.066
2016-11-28T20:22:32.526737,3240,1.07,1890.7,0.068
2016-11-28T20:22:35.180135,3250,1.11,1748.4,0.073
2016-11-28T20:22:37.837912,3260,1.31,1977.9,0.065
2016-11-28T20:22:40.490714,3270,0.89,2081.7,0.061
2016-11-28T20:22:43.238167,3280,0.99,1949.6,0.066
2016-11-28T20:22:45.900304,3290,1.21,2030.3,0.063
2016-11-28T20:22:48.552359,3300,0.90,1868.7,0.068
2016-11-28T20:22:51.469101,3310,1.01,2060.7,0.062
2016-11-28T20:22:54.086600,3320,0.90,1962.7,0.065
2016-11-28T20:22:56.834454,3330,0.98,1667.7,0.077
2016-11-28T20:22:59.477427,3340,0.93,1951.4,0.066
2016-11-28T20:23:02.197758,3350,1.01,1727.7,0.074
2016-11-28T20:23:04.873590,3360,1.12,1944.1,0.066
2016-11-28T20:23:07.597167,3370,1.14,1758.5,0.073
2016-11-28T20:23:10.394614,3380,0.88,1800.5,0.071
2016-11-28T20:23:13.081555,3390,1.03,1937.0,0.066
2016-11-28T20:23:15.757147,3400,1.13,1676.8,0.076
2016-11-28T20:23:18.706195,3410,0.93,1653.0,0.077
2016-11-28T20:23:21.388932,3420,1.08,2064.9,0.062
2016-11-28T20:23:24.079600,3430,1.06,1901.5,0.067
2016-11-28T20:23:26.722674,3440,1.09,2020.2,0.063
2016-11-28T20:23:29.334207,3450,1.03,1969.3,0.065
2016-11-28T20:23:32.049399,3460,0.95,1993.0,0.064
2016-11-28T20:23:34.652963,3470,1.17,1935.3,0.066
2016-11-28T20:23:37.241495,3480,1.16,1852.7,0.069
2016-11-28T20:23:39.868724,3490,0.98,1929.6,0.066
2016-11-28T20:23:42.553276,3500,0.86,1806.9,0.071
2016-11-28T20:23:45.524084,3510,1.06,2063.3,0.062
2016-11-28T20:23:48.176348,3520,1.19,2005.9,0.064
2016-11-28T20:23:50.838868,3530,0.99,1808.5,0.071
2016-11-28T20:23:53.483598,3540,0.98,2038.1,0.063
2016-11-28T20:23:56.104939,3550,1.13,1876.5,0.068
2016-11-28T20:23:58.770796,3560,0.86,1975.3,0.065
2016-11-28T20:24:01.419594,3570,1.32,2647.1,0.048
2016-11-28T20:24:04.102353,3580,1.07,2005.0,0.064
2016-11-28T20:24:06.772502,3590,0.82,1837.1,0.070
2016-11-28T20:24:09.495351,3600,0.98,1994.0,0.064
2016-11-28T20:24:12.506601,3610,1.05,2041.5,0.063
2016-11-28T20:24:15.180255,3620,0.93,1853.5,0.069
2016-11-28T20:24:17.834181,3630,1.05,2142.3,0.060
2016-11-28T20:24:20.518675,3640,0.82,1839.7,0.070
2016-11-28T20:24:23.187854,3650,1.16,1946.6,0.066
2016-11-28T20:24:26.040879,3660,1.10,1341.5,0.095
2016-11-28T20:24:28.819499,3670,1.05,1758.4,0.073
2016-11-28T20:24:31.476729,3680,0.97,2086.8,0.061
2016-11-28T20:24:34.115981,3690,1.03,2039.3,0.063
2016-11-28T20:24:36.763598,3700,0.83,2123.7,0.060
2016-11-28T20:24:39.717413,3710,0.95,1865.4,0.069
2016-11-28T20:24:42.438463,3720,0.95,1871.9,0.068
2016-11-28T20:24:45.109182,3730,1.12,1891.9,0.068
2016-11-28T20:24:47.854119,3740,0.85,1962.2,0.065
2016-11-28T20:24:50.585104,3750,1.06,1709.0,0.075
2016-11-28T20:24:53.312475,3760,1.06,2031.8,0.063
2016-11-28T20:24:56.061893,3770,0.85,1714.2,0.075
2016-11-28T20:24:58.770305,3780,1.00,2028.5,0.063
2016-11-28T20:25:01.460635,3790,0.99,1792.2,0.071
2016-11-28T20:25:04.219043,3800,1.15,1924.4,0.067
2016-11-28T20:25:07.221429,3810,0.93,1981.0,0.065
2016-11-28T20:25:09.960359,3820,0.96,1854.9,0.069
2016-11-28T20:25:12.601704,3830,1.10,1858.2,0.069
2016-11-28T20:25:15.361146,3840,0.83,1817.2,0.070
2016-11-28T20:25:18.029646,3850,0.97,1924.7,0.067
2016-11-28T20:25:20.737095,3860,0.89,1858.7,0.069
2016-11-28T20:25:23.404251,3870,1.09,1912.2,0.067
2016-11-28T20:25:26.039029,3880,0.82,1960.4,0.065
2016-11-28T20:25:28.689842,3890,1.06,1959.1,0.065
2016-11-28T20:25:31.334861,3900,0.90,1969.2,0.065
2016-11-28T20:25:34.282080,3910,0.85,2118.1,0.060
2016-11-28T20:25:36.902533,3920,1.01,2127.3,0.060
2016-11-28T20:25:39.590287,3930,1.20,1959.9,0.065
2016-11-28T20:25:42.333598,3940,0.79,1886.0,0.068
2016-11-28T20:25:44.992513,3950,1.06,1946.4,0.066
2016-11-28T20:25:47.684438,3960,0.85,2003.6,0.064
2016-11-28T20:25:50.279006,3970,0.91,2084.3,0.061
2016-11-28T20:25:52.954353,3980,1.01,1939.7,0.066
2016-11-28T20:25:55.728575,3990,1.01,1669.6,0.077
2016-11-28T20:25:58.438910,4000,0.88,2016.3,0.063
2016-11-28T20:26:03.257065,4010,1.05,1744.2,0.073
2016-11-28T20:26:06.074031,4020,0.92,2062.6,0.062
2016-11-28T20:26:08.772998,4030,0.92,1874.2,0.068
2016-11-28T20:26:11.495499,4040,0.95,1988.2,0.064
2016-11-28T20:26:14.233933,4050,1.01,1879.9,0.068
2016-11-28T20:26:16.905604,4060,1.04,1985.6,0.064
2016-11-28T20:26:19.562020,4070,0.94,1977.0,0.065
2016-11-28T20:26:22.180925,4080,1.03,2008.9,0.064
2016-11-28T20:26:24.838776,4090,0.79,2085.2,0.061
2016-11-28T20:26:27.443489,4100,0.84,1918.7,0.067
2016-11-28T20:26:30.340051,4110,1.01,2000.5,0.064
2016-11-28T20:26:33.037604,4120,0.85,1877.6,0.068
2016-11-28T20:26:35.685779,4130,0.84,1808.4,0.071
2016-11-28T20:26:38.378014,4140,0.93,1910.7,0.067
2016-11-28T20:26:41.092369,4150,0.88,1821.6,0.070
2016-11-28T20:26:43.801461,4160,1.00,1845.2,0.069
2016-11-28T20:26:46.476189,4170,0.93,1871.6,0.068
2016-11-28T20:26:49.168432,4180,0.81,1885.2,0.068
2016-11-28T20:26:51.883845,4190,0.93,1839.5,0.070
2016-11-28T20:26:54.556327,4200,0.92,2021.9,0.063
2016-11-28T20:26:57.556764,4210,0.81,1802.5,0.071
2016-11-28T20:27:00.220350,4220,0.86,1726.9,0.074
2016-11-28T20:27:02.951034,4230,0.90,1835.3,0.070
2016-11-28T20:27:05.535169,4240,0.89,2168.2,0.059
2016-11-28T20:27:08.175511,4250,0.86,1999.3,0.064
2016-11-28T20:27:10.783969,4260,0.93,2042.8,0.063
2016-11-28T20:27:13.402896,4270,0.77,1995.0,0.064
2016-11-28T20:27:16.102820,4280,0.89,2002.6,0.064
2016-11-28T20:27:18.758753,4290,0.96,1968.3,0.065
2016-11-28T20:27:21.407575,4300,0.84,1993.9,0.064
2016-11-28T20:27:24.492635,4310,0.89,2006.6,0.064
2016-11-28T20:27:27.186898,4320,0.83,1994.0,0.064
2016-11-28T20:27:29.899491,4330,1.02,1871.9,0.068
2016-11-28T20:27:32.512934,4340,0.76,2091.4,0.061
2016-11-28T20:27:35.125471,4350,0.86,1920.8,0.067
2016-11-28T20:27:37.803013,4360,0.93,1902.3,0.067
2016-11-28T20:27:40.411683,4370,1.09,2093.6,0.061
2016-11-28T20:27:43.071497,4380,0.92,1733.8,0.074
2016-11-28T20:27:45.806502,4390,0.93,1854.2,0.069
