time,step,loss,examples/sec,sec/batch
2016-11-29 03:05:17.665705,4520,1.00,724.1,0.177
2016-11-29 03:05:19.471637,4530,0.98,757.1,0.169
2016-11-29 03:05:21.292676,4540,1.15,785.7,0.163
2016-11-29 03:05:23.112049,4550,1.09,706.6,0.181
2016-11-29 03:05:24.951283,4560,1.07,709.8,0.180
2016-11-29 03:05:26.761839,4570,0.92,806.5,0.159
2016-11-29 03:05:28.587390,4580,1.07,701.1,0.183
2016-11-29 03:05:30.402931,4590,1.15,726.2,0.176
2016-11-29 03:05:32.222047,4600,0.92,700.4,0.183
2016-11-29 03:05:34.241891,4610,1.02,743.1,0.172
2016-11-29 03:05:36.075704,4620,0.91,685.5,0.187
2016-11-29 03:05:37.892373,4630,0.92,686.9,0.186
2016-11-29 03:05:39.728142,4640,0.98,681.2,0.188
2016-11-29 03:05:41.555088,4650,1.27,704.6,0.182
2016-11-29 03:05:43.371164,4660,0.97,692.3,0.185
2016-11-29 03:05:45.181934,4670,1.42,695.2,0.184
2016-11-29 03:05:46.987313,4680,1.04,721.0,0.178
2016-11-29 03:05:48.793214,4690,0.94,693.1,0.185
2016-11-29 03:05:50.624505,4700,0.89,702.7,0.182
2016-11-29 03:05:52.648545,4710,0.98,692.7,0.185
2016-11-29 03:05:54.496499,4720,0.95,702.0,0.182
2016-11-29 03:05:56.317189,4730,1.08,700.7,0.183
2016-11-29 03:05:58.156292,4740,1.10,707.8,0.181
2016-11-29 03:05:59.972509,4750,1.10,726.0,0.176
2016-11-29 03:06:01.809330,4760,1.04,706.6,0.181
2016-11-29 03:06:03.647744,4770,1.38,683.4,0.187
2016-11-29 03:06:05.479026,4780,0.99,695.3,0.184
2016-11-29 03:06:07.294912,4790,1.11,725.0,0.177
2016-11-29 03:06:09.131994,4800,1.12,687.4,0.186
2016-11-29 03:06:11.128565,4810,0.94,680.5,0.188
2016-11-29 03:06:12.950423,4820,0.94,688.2,0.186
2016-11-29 03:06:14.784505,4830,1.02,710.0,0.180
2016-11-29 03:06:16.597738,4840,1.05,715.9,0.179
2016-11-29 03:06:18.410957,4850,1.28,693.2,0.185
2016-11-29 03:06:20.236299,4860,0.90,674.7,0.190
2016-11-29 03:06:22.063420,4870,1.09,722.7,0.177
2016-11-29 03:06:23.879663,4880,1.03,701.7,0.182
2016-11-29 03:06:25.690378,4890,1.10,730.0,0.175
2016-11-29 03:06:27.515972,4900,0.84,701.9,0.182
2016-11-29 03:06:29.513277,4910,1.02,714.3,0.179
2016-11-29 03:06:31.342669,4920,1.05,667.8,0.192
2016-11-29 03:06:33.138200,4930,0.84,778.9,0.164
2016-11-29 03:06:34.966402,4940,1.04,705.0,0.182
2016-11-29 03:06:36.790318,4950,0.92,827.1,0.155
2016-11-29 03:06:38.621652,4960,0.98,702.5,0.182
2016-11-29 03:06:40.431412,4970,1.09,717.8,0.178
2016-11-29 03:06:42.248070,4980,0.94,712.7,0.180
2016-11-29 03:06:44.051109,4990,1.00,703.7,0.182
2016-11-29 03:06:45.855395,5000,1.04,696.0,0.184
2016-11-29 03:06:48.392150,5010,1.08,717.7,0.178
2016-11-29 03:06:50.190640,5020,0.97,716.2,0.179
2016-11-29 03:06:52.001969,5030,1.02,712.1,0.180
2016-11-29 03:06:53.808113,5040,1.42,719.8,0.178
